name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,founded_month,founded_year
Cyanto,Clean Technology,1000000,operating,USA,CA,SF Bay Area,San Carlos,1,,2010-03-18,2010-03-18,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyber Gifts,E-Commerce,100000,Unknown,USA,DE,"Wilmington, Delaware",Wilmington,1,2013-07-15,2013-08-01,2013-08-01,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Cyber Holdings,Games,152000,operating,USA,CA,San Diego,San Diego,1,2011-06-13,2013-05-13,2013-05-13,152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Cyber Interns,Media,50000,operating,USA,CA,Los Angeles,Los Angeles,1,2011-01-31,2011-02-15,2011-02-15,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyber Kiosk Solutions,Software,18000,operating,USA,FL,Ft. Lauderdale,Coral Springs,1,,2014-01-25,2014-01-25,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyber Reliant Corp,Security,1083000,operating,USA,MD,Baltimore,Annapolis,2,2010-01-01,2013-04-23,2014-10-23,0,0,0,0,0,1083000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyber Solutions International,Hardware + Software,400000,operating,USA,SC,"Charleston, South Carolina",Charleston,1,,2012-08-29,2012-08-29,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyber-Rain,Clean Technology,3300000,operating,USA,CA,Los Angeles,Encino,3,2006-01-01,2007-06-18,2010-10-11,0,3300000,0,0,0,0,0,0,0,0,0,0,0,1500000,1800000,0,0,0,0,0,0,1,0
Cybera,Security,22394393,operating,USA,TN,Nashville,Franklin,2,2001-01-01,2007-04-10,2012-05-11,0,18000000,0,0,0,0,0,0,4394393,0,0,0,0,0,0,18000000,0,0,0,0,0,1,0
CyberArk,Security,43000000,operating,USA,MA,Boston,Newton,2,1999-01-01,2006-08-27,2011-12-21,0,0,0,0,0,3000000,0,0,40000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CyberArts,Software,16333000,operating,USA,CA,SF Bay Area,San Francisco,2,,2004-02-01,2009-12-14,0,13000000,0,0,0,0,3333000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CyberCity 3D, Inc.",Software,7300000,operating,USA,CA,Los Angeles,El Segundo,3,2008-05-01,2008-12-03,2012-07-07,0,7300000,0,0,0,0,0,0,0,0,0,0,0,6300000,1000000,0,0,0,0,0,0,5,0
CyberDefender,IT and Cybersecurity,13210580,Unknown,USA,CA,Los Angeles,Los Angeles,7,2003-01-01,2009-05-29,2011-09-01,0,5396580,0,0,5300000,2514000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cybereason,IT and Cybersecurity,4600000,operating,USA,MA,Boston,Cambridge,1,2012-01-01,2014-02-11,2014-02-11,0,4600000,0,0,0,0,0,0,0,0,0,0,0,4600000,0,0,0,0,0,0,0,1,0
CyberFlow Analytics,Software,2000000,operating,USA,CA,San Diego,San Diego,1,2013-01-01,2013-07-16,2013-07-16,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CYBERHAWK Innovations,Clean Technology,1894064,operating,GBR,Unknown,Livingston,Livingston,2,2008-01-01,2012-01-01,2013-06-24,1894064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CyberHeart,Health Care,15765989,operating,USA,CA,SF Bay Area,Menlo Park,3,,2009-11-16,2011-02-15,0,12165989,0,0,0,3600000,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0
CyberIQ Services,Analytics,3290000,operating,USA,VA,"Washington, D.C.",Arlington,2,2012-01-01,2013-05-09,2014-04-01,0,3290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cybernet Software Systems,Enterprise Software,22500000,closed,USA,NY,New York City,New York,1,,2006-02-08,2006-02-08,0,22500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CyberPatrol,Security,1000000,operating,USA,AZ,Tucson,Tucson,1,2010-01-01,2011-07-22,2011-07-22,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CyberSense,Software,5000000,operating,USA,CA,SF Bay Area,Menlo Park,1,,2014-02-26,2014-02-26,0,5000000,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0
CyberSettle,Payments,3351007,operating,USA,CT,Hartford,Old Greenwich,5,,2009-09-11,2014-04-10,0,3351007,0,0,0,0,0,0,0,0,0,0,0,259928,0,0,0,0,0,0,0,0,0
CyberSponse,Security,3095000,operating,USA,AZ,Phoenix,Phoenix,3,2011-09-27,2011-10-01,2014-07-29,1500000,595000,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
CyberX,Security,2020000,operating,ISR,Unknown,Tel Aviv,Hod Hasharon,2,2012-01-01,2013-09-10,2014-06-04,2020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CybEye,Software,3000000,operating,USA,CA,Los Angeles,Rolling Hills Estates,1,2011-10-01,2011-11-21,2011-11-21,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
CYBRA,Software,2506000,operating,USA,NY,New York City,Yonkers,2,1985-01-01,2006-04-10,2009-03-16,0,2506000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cybrata Networks,Mobile,1000000,operating,USA,CA,SF Bay Area,Fremont,1,2008-01-01,2009-05-14,2009-05-14,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cybronics,Software,57000,operating,FRA,Unknown,Paris,Paris,1,2010-01-01,2010-01-01,2010-01-01,57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cycell,Mobile,2535759,Unknown,GBR,Unknown,London,London,2,,2011-09-30,2012-12-09,0,1600918,0,0,0,0,934841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyclacel Pharmaceuticals,Biotechnology,132188186,operating,USA,NJ,Newark,Berkeley Heights,7,,1999-05-01,2014-04-10,0,111088726,0,8063460,0,0,0,0,3036000,10000000,0,0,0,0,0,48218802,38769109,0,0,0,0,0,0
Cycle Money,Recycling,40000,operating,CHL,Unknown,Santiago,Santiago,1,2014-03-13,2014-06-01,2014-06-01,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
cycleWood Solutions,E-Commerce,2000000,operating,USA,TX,Dallas,Dallas,2,2010-11-01,2013-06-14,2014-02-06,550000,1450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
CycloMedia Technology,Software,29360000,operating,NLD,Unknown,NLD - Other,Waardenburg,1,1980-01-01,2008-08-15,2008-08-15,0,29360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyclone Power Technologies,Clean Technology,150000,operating,USA,FL,Ft. Lauderdale,Pompano Beach,2,2007-01-01,2010-03-30,2012-03-20,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyclos Semiconductor,Semiconductors,1062841,operating,USA,CA,SF Bay Area,Berkeley,1,2004-01-01,2009-08-06,2009-08-06,0,1062841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cydan,Biotechnology,26000000,operating,USA,MA,MA - Other,Lincoln,2,2012-01-01,2013-04-11,2013-10-01,0,26000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cydcor,Consulting,100000,operating,USA,CA,Los Angeles,Agoura Hills,1,1994-01-01,2013-12-05,2013-12-05,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cygnus Medicare,Health and Wellness,9760000,operating,IND,Unknown,New Delhi,New Delhi,1,2011-01-01,2014-10-17,2014-10-17,0,9760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cylance,Security,35000000,operating,USA,CA,Anaheim,Irvine,2,2012-01-01,2013-02-13,2014-02-20,0,35000000,0,0,0,0,0,0,0,0,0,0,0,15000000,20000000,0,0,0,0,0,0,1,0
Cylande,Software,20800000,operating,FRA,Unknown,Roubaix,Roubaix,2,1986-01-01,2008-12-04,2010-04-30,0,20800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cylene Pharmaceuticals,Biotechnology,72502924,closed,USA,CA,San Diego,San Diego,4,,2007-01-23,2013-01-22,0,56000000,0,0,0,16502924,0,0,0,0,0,0,0,0,0,44000000,12000000,0,0,0,0,0,0
Cylex,Biotechnology,3300000,operating,USA,MD,Baltimore,Columbia,1,1992-01-01,2010-09-07,2010-09-07,0,3300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cylon Controls,Clean Technology,9553118,operating,IRL,Unknown,Dublin,Dublin,1,1985-01-01,2014-06-30,2014-06-30,0,9553118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CymaBay Therapeutics,Biotechnology,100180695,operating,USA,CA,SF Bay Area,Hayward,5,1991-01-01,2007-04-19,2013-12-11,0,67433640,0,0,0,32747055,0,0,0,0,0,0,0,0,0,0,32000000,0,0,0,0,1,0
Cymbet,Semiconductors,68872327,operating,USA,MN,Minneapolis,Elk River,8,2000-01-01,2001-01-01,2014-06-04,0,65793110,0,0,1500000,1579217,0,0,0,0,0,0,0,4500000,16500000,31000000,400000,13393110,0,0,0,1,0
CymoGen Dx,Biotechnology,350161,operating,USA,NY,New York City,New Windsor,1,2010-01-01,2010-07-07,2010-07-07,0,350161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cympel,Advertising,175000,operating,USA,NE,Omaha,Omaha,1,2011-05-10,2013-07-01,2013-07-01,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Cymphonix,Web Hosting,6623651,acquired,USA,UT,Salt Lake City,Salt Lake City,3,2004-01-01,2005-05-12,2011-05-12,0,6623651,0,0,0,0,0,0,0,0,0,0,0,4000000,0,1200000,0,0,0,0,0,1,0
Cymtec Systems,Software,4026891,operating,USA,CA,SF Bay Area,Sunnyvale,3,2000-01-01,2010-08-17,2013-08-25,1314666,1712225,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cynapsus Therapeutics,Biotechnology,20110244,operating,CAN,ON,Toronto,Toronto,4,2004-01-01,2012-03-28,2014-07-08,0,19610244,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cynergen,,828572,operating,USA,CA,SF Bay Area,San Carlos,1,2009-01-01,2011-08-04,2011-08-04,0,828572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cynny,Social Network Media,6510878,operating,USA,CA,SF Bay Area,Menlo Park,2,2012-01-18,2012-02-20,2014-09-20,3296065,0,0,0,0,0,3214813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyntellect,Biotechnology,24500000,operating,USA,CA,San Diego,San Diego,2,1997-01-01,2009-11-12,2010-07-16,0,24500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,0,0,0,1,0
Cynvec,Biotechnology,500000,operating,USA,NY,New York City,New York,1,,2009-03-20,2009-03-20,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cynvenio Biosystems,Biotechnology,20325885,operating,USA,CA,Los Angeles,Westlake Village,9,2006-01-01,2008-12-15,2013-11-25,0,12606737,0,0,0,7719148,0,0,0,0,0,0,0,675000,11931737,0,0,0,0,0,0,1,0
CyOptics,Semiconductors,77000000,acquired,USA,PA,PA - Other,Breinigsville,2,1999-01-01,2005-10-05,2011-01-26,0,77000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000000,0,0,1,0
Cyota,Security,9000000,acquired,Unknown,Unknown,Unknown,Unknown,2,,2000-08-01,2002-12-05,0,8000000,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,8000000,0,0,0,0,0,0
CYPHER,Software,4983333,operating,USA,UT,Salt Lake City,South Jordan,3,,2012-04-17,2014-06-12,0,2500000,0,0,0,2483333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CypherWorX,Education,750000,operating,USA,NY,"Rochester, New York",Rochester,1,2007-01-01,2013-05-20,2013-05-20,0,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyphoma,Advertising,517560,operating,Unknown,Unknown,Unknown,Unknown,1,2012-04-01,2012-01-01,2012-01-01,0,0,0,0,0,0,517560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Cyphort,Network Security,23700000,operating,USA,CA,SF Bay Area,Santa Clara,3,2011-03-01,2011-03-04,2013-10-28,1200000,22500000,0,0,0,0,0,0,0,0,0,0,0,7000000,15500000,0,0,0,0,0,0,3,0
CyPhy Works,Manufacturing,9950002,operating,USA,MA,Boston,Danvers,3,2008-11-14,2010-02-02,2013-11-05,0,9950002,0,0,0,0,0,0,0,0,0,0,0,7000000,0,0,0,0,0,0,0,11,0
Cypress Envirosystems,Clean Technology,465850,operating,USA,CA,SF Bay Area,San Jose,1,2006-01-01,2013-05-08,2013-05-08,465850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyprotex,Biotechnology,2675263,operating,GBR,Unknown,Macclesfield,Macclesfield,1,1999-01-01,2010-08-17,2010-08-17,0,2675263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyrba,,2880000,operating,SWE,Unknown,SWE - Other,Unknown,1,,2008-10-01,2008-10-01,0,2880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyren Call Communications,Consulting,170000,closed,USA,VA,"Washington, D.C.",Mclean,1,2006-01-01,2009-10-26,2009-10-26,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CyrusOne,Web Hosting,150600000,acquired,USA,TX,Houston,Houston,2,2000-01-01,2009-11-30,2014-10-09,0,0,0,0,0,150600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cystinosis Research Foundation,Nonprofits,1500000,operating,USA,CA,Anaheim,Irvine,1,2003-01-01,2014-09-03,2014-09-03,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyterix Pharmaceuticals,Biotechnology,16490000,operating,USA,CA,SF Bay Area,San Francisco,2,,2011-06-07,2012-07-01,0,16490000,0,0,0,0,0,0,0,0,0,0,0,9200000,0,0,0,0,0,0,0,0,0
Cytheris,Biotechnology,45700000,closed,FRA,Unknown,Paris,Issy-les-moulineaux,2,1999-01-01,2006-10-25,2010-06-07,0,45700000,0,0,0,0,0,0,0,0,0,0,0,0,30700000,0,15000000,0,0,0,0,1,0
CYTIMMUNE SCIENCES,Biotechnology,7499990,operating,USA,MD,"Washington, D.C.",Rockville,4,,2010-01-12,2014-09-18,0,6499990,0,0,0,1000000,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,0,0,0
Cyto Wave Technologies,Biotechnology,965000,closed,USA,CA,SF Bay Area,San Francisco,1,2012-01-01,2013-04-04,2013-04-04,0,965000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cytocentrics,Biotechnology,4346975,operating,DEU,Unknown,Rostock,Rostock,2,,2008-01-08,2008-01-24,0,4346975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytodyn,Biotechnology,28520510,Unknown,USA,OR,"Portland, Oregon",Lake Oswego,7,,2009-10-19,2013-10-24,1200000,12820510,0,0,0,0,0,0,14500000,0,0,0,0,0,455000,0,0,0,0,0,0,0,0
Cytogel Pharma,Biotechnology,2440000,operating,USA,CT,Hartford,Darien,2,2000-01-01,2010-05-17,2014-03-20,0,2200000,0,0,0,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CytoLogic,Health Care,978637,operating,USA,CO,Denver,Boulder,2,1998-01-01,2010-12-13,2012-06-15,0,978637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cytomedix,Biotechnology,104775000,operating,USA,MD,"Washington, D.C.",Gaithersburg,8,,2010-04-22,2014-06-26,0,16975000,0,0,0,4300000,0,0,48500000,0,35000000,0,0,0,0,0,0,0,0,0,0,0,0
Cytomics Pharmaceuticals,Biotechnology,11875000,operating,FRA,Unknown,Orsay,Orsay,1,2000-01-01,2006-02-28,2006-02-28,0,11875000,0,0,0,0,0,0,0,0,0,0,0,0,11875000,0,0,0,0,0,0,1,0
CytomX Therapeutics,Biotechnology,43500000,operating,USA,CA,Santa Barbara,Santa Barbara,3,2008-01-01,2010-03-03,2012-07-31,0,41000000,0,0,2500000,0,0,0,0,0,0,0,0,0,41000000,0,0,0,0,0,0,1,0
Cytonics,Biotechnology,3304760,operating,USA,FL,Palm Beaches,Jupiter,2,2006-01-01,2009-05-18,2011-03-04,0,3304760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cytoo,Biotechnology,14700000,operating,FRA,Unknown,Grenoble,Grenoble,2,,2009-10-01,2011-11-25,0,14700000,0,0,0,0,0,0,0,0,0,0,0,0,4700000,10000000,0,0,0,0,0,0,0
CytoPherx,Health Care,47686876,operating,USA,MI,Detroit,Ann Arbor,3,,2009-11-06,2012-01-04,0,45686876,0,0,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cytori Therapeutics,Biotechnology,54751700,operating,USA,CA,San Diego,San Diego,4,1996-01-01,2009-06-30,2014-10-08,0,4251700,0,0,0,27000000,0,0,0,23500000,0,0,0,0,0,0,0,0,0,0,0,1,0
CytoSolv,Biotechnology,500000,operating,USA,RI,Providence,Tiverton,1,2009-01-01,2010-02-09,2010-02-09,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cytosorbents,Biotechnology,1843000,operating,USA,NJ,Newark,Monmouth Junction,2,1997-01-01,2013-08-08,2013-10-11,0,0,0,0,0,1843000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CytoVale,Biotechnology,4300000,operating,USA,CA,SF Bay Area,South San Francisco,2,2013-01-01,2013-11-15,2014-06-10,0,4300000,0,0,0,0,0,0,0,0,0,0,0,4300000,0,0,0,0,0,0,0,1,0
Cytovance Biologics,Biotechnology,42500000,operating,USA,OK,Oklahoma City,Oklahoma City,2,,2011-03-15,2014-10-28,0,22500000,0,0,0,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CytoViva,,685000,operating,USA,AL,AL - Other,Auburn University,1,2005-01-01,2009-04-29,2009-04-29,0,685000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cytox,Biotechnology,2272877,operating,GBR,Unknown,Manchester,Manchester,1,2013-01-01,2014-04-03,2014-04-03,0,2272877,0,0,0,0,0,0,0,0,0,0,0,0,2272877,0,0,0,0,0,0,1,0
CytRx,,86000000,operating,USA,CA,Los Angeles,Los Angeles,1,,2014-02-05,2014-02-05,0,0,0,0,0,0,0,0,0,86000000,0,0,0,0,0,0,0,0,0,0,0,0,0
CyVek,Life Sciences,22304410,acquired,USA,CT,Hartford,Wallingford,5,2008-01-01,2010-02-12,2014-04-07,0,20450000,0,0,0,1854410,0,0,0,0,0,0,0,0,1950000,3000000,5500000,0,0,0,0,1,0
Cyvenio Biosystems,Biotechnology,1968783,operating,USA,CA,Los Angeles,Westlake Village,1,2008-01-01,2010-01-11,2010-01-11,0,1968783,0,0,0,0,0,0,0,0,0,0,0,0,1968783,0,0,0,0,0,0,1,0
Cyvera,Security,13100000,acquired,ISR,Unknown,Tel Aviv,Tel Aviv,3,2011-06-07,2012-04-01,2013-08-13,0,13100000,0,0,0,0,0,0,0,0,0,0,0,2100000,11000000,0,0,0,0,0,0,6,0
D and K interprises,Entertainment,2500,operating,USA,MO,MO - Other,Clever,1,2014-06-15,2014-06-14,2014-06-14,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
D square nv,Data Mining,2866335,operating,BEL,Unknown,Brussels,Hasselt,3,2007-12-01,2007-12-21,2010-09-17,194130,1959000,0,0,0,0,713205,0,0,0,0,0,0,1959000,0,0,0,0,0,0,0,12,0
D'Elysee,,68935,operating,Unknown,Unknown,Unknown,Unknown,1,,2011-03-01,2011-03-01,68935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D'Shane Services,Real Estate,15000,operating,USA,WY,Cheyenne,Cheyenne,1,2012-01-01,2014-09-03,2014-09-03,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D-Share,Software,2315880,operating,Unknown,Unknown,Unknown,Unknown,1,2010-01-01,2013-07-15,2013-07-15,0,2315880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D-Sight,Software,1342281,operating,BEL,Unknown,Brussels,Brussels,1,2010-02-01,2014-08-05,2014-08-05,1342281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
D-Wave Systems,Semiconductors,100634274,operating,CAN,BC,Burnaby,Burnaby,9,1999-01-01,2006-05-16,2014-11-12,0,65399271,0,32216607,0,3018396,0,0,0,0,0,0,0,0,14000000,17000000,0,0,0,0,0,1,0
D.A.M. Good Media Limited,Software,600364,operating,GBR,Unknown,London,Southampton,4,2011-04-01,2011-06-01,2013-07-01,600364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
D.light Design,Clean Technology,22500000,operating,CYM,Unknown,Cayman Islands,Grand Cayman,3,2007-01-01,2008-11-10,2014-02-25,0,22500000,0,0,0,0,0,0,0,0,0,0,0,6000000,5500000,11000000,0,0,0,0,0,1,0
D1G,Language Learning,1000000,operating,JOR,Unknown,Amman,Amman,2,1999-01-01,2008-01-01,2009-08-03,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D2C Games,Games,7500000,closed,USA,CA,SF Bay Area,San Mateo,2,2006-01-01,2006-12-27,2007-08-29,0,7500000,0,0,0,0,0,0,0,0,0,0,0,7500000,0,0,0,0,0,0,0,1,0
D2S,Semiconductors,21663227,operating,USA,CA,SF Bay Area,San Jose,2,,2009-04-02,2011-10-07,0,9000000,0,0,0,0,0,0,12663227,0,0,0,0,0,9000000,0,0,0,0,0,0,0,0
D3 Technology,Financial Services,14000000,operating,USA,NE,Omaha,Omaha,2,2007-01-01,2014-10-23,2014-10-24,0,7000000,0,0,0,0,0,0,7000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D4P,,25025,Unknown,MEX,Unknown,MEX - Other,Naucalpan De Jurez,1,,2013-11-01,2013-11-01,25025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D8A Group,Big Data,45000,Unknown,USA,PA,Philadelphia,Philadelphia,2,2011-04-01,2011-12-15,2012-09-01,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Dabble,Games,350000,closed,USA,CA,SF Bay Area,Berkeley,1,,2006-01-01,2006-01-01,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dabo Health,Health and Wellness,1995275,operating,USA,CA,SF Bay Area,San Francisco,1,2011-01-01,2013-11-26,2013-11-26,0,1995275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dacentec,Web Hosting,6200000,operating,BEL,Unknown,Brussels,Lochristi,1,,2011-07-27,2011-07-27,0,6200000,0,0,0,0,0,0,0,0,0,0,0,6200000,0,0,0,0,0,0,0,0,0
Dacheng Network,Games,1000000,operating,CHN,Unknown,Shanghai,Shanghai,1,,2005-03-01,2005-03-01,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0
Dachis Group,Advertising,37500000,acquired,USA,TX,Austin,Austin,2,2008-01-01,2011-01-04,2013-03-20,0,37500000,0,0,0,0,0,0,0,0,0,0,0,0,30000000,7500000,0,0,0,0,0,1,0
Dacos Software,Software,3580000,operating,Unknown,Unknown,Unknown,Unknown,1,1977-01-01,2006-03-01,2006-03-01,0,3580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dacuda,Mobile,321471,operating,CHE,Unknown,Zurich,Zrich,2,2009-01-01,2009-01-01,2014-06-30,0,0,0,0,0,0,0,0,0,0,0,0,321471,0,0,0,0,0,0,0,0,1,0
DAD Technology Limited,Software,1458392,operating,GBR,Unknown,Frensham,Frensham,2,2009-01-01,2009-01-01,2010-06-04,365275,0,0,0,0,0,1093117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dada Room,Real Estate,89682,operating,MEX,Unknown,Mexico City,Mexico City,2,2012-07-01,2012-10-01,2014-06-01,89682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
DadaJOE.com,Payments,100000,operating,USA,DE,"Wilmington, Delaware",Wilmington,1,2013-08-29,2014-01-24,2014-01-24,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
DadShed,Software,21211,operating,GBR,Unknown,Manchester,Manchester,6,2013-07-01,2013-06-25,2014-08-08,21211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Daegis,Software,4000000,operating,USA,TX,Dallas,Irving,1,1980-01-01,2011-07-15,2011-07-15,0,0,0,0,0,0,0,0,4000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Daemonic Labs,Local,595000,operating,USA,CA,SF Bay Area,San Francisco,3,,2010-12-09,2013-11-29,0,595000,0,0,0,0,0,0,0,0,0,0,0,0,450000,0,0,0,0,0,0,0,0
Dafiti,Fashion,249299000,operating,BRA,Unknown,Sao Paulo,So Paulo,5,2010-11-01,2011-01-01,2014-01-28,0,160000000,0,0,0,0,0,0,89299000,0,0,0,0,50000000,45000000,65000000,0,0,0,0,0,11,0
DaggerFoil Group,Business Services,100000,operating,USA,CA,SF Bay Area,San Francisco,1,2013-04-01,2013-09-19,2013-09-19,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Dagne Dover,Fashion,1300000,operating,USA,NY,New York City,New York,2,2012-01-01,2014-04-01,2014-09-09,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dahu,Sporting Goods,1026570,operating,CHE,Unknown,Fribourg,Fribourg,1,2011-01-01,2013-07-01,2013-07-01,0,1026570,0,0,0,0,0,0,0,0,0,0,0,1026570,0,0,0,0,0,0,0,1,0
